788,1672
789,1675
790,1666
791,1671
792,1685
793,1677
794,1677
795,1668
796,1678
797,1665
798,1694
799,1646
800,1689
801,1666
802,1684
803,1669
804,1673
805,1657
806,1666
807,1692
808,1669
809,1669
810,1644
811,1655
812,1668
813,1645
814,1672
815,1683
816,1667
817,1670
818,1693
819,1666
820,1679
821,1661
822,1649
823,1647
824,1657
825,1679
826,1667
827,1633
828,1645
829,1648
830,1675
831,1662
832,1686
833,1663
834,1661
835,1642
836,1670
837,1657
838,1653
839,1706
840,1703
841,1649
842,1645
843,1678
844,1677
845,1632
846,1662
847,1669
848,1680
849,1677
850,1644
851,1645
852,1617
853,1663
854,1670
855,1685
856,1683
857,1692
858,1658
859,1640
860,1704
861,1666
862,1650
863,1662
864,1692
865,1706
866,1725
867,1673
868,1690
869,1698
870,1641
871,1628
872,1653
873,1707
874,1652
875,1658
876,1643
877,1685
878,1707
879,1671
880,1639
881,1689
882,1711
883,1638
884,1725
885,1606
886,1660
887,1744
888,1622
889,1661
890,1632
891,1622
892,1713
893,1550
894,1755
895,1682
896,1666
897,1657
898,1651
899,1768
900,1648
901,1687
902,1659
903,1680
904,1596
905,1600
906,1707
907,1647
908,1710
909,1604
910,1659
911,1510
912,1783
913,1636
914,1694
915,1658
916,1623
917,1584
918,1617
919,1649
920,1526
921,1730
922,1722
923,1680
924,1706
925,1641
926,1628
927,1718
928,1594
929,1568
930,1700
931,1546
932,1681
933,1548
934,1752
935,1546
936,1791
937,1494
938,1601
939,1657
940,1554
941,1725
942,1474
943,1632
944,1858
945,1752
946,1565
947,1567
948,1486
949,1536
950,1836
951,1755
952,1892
953,1625
954,1470
955,1411
956,1420
957,1363
958,1567
959,1485
960,1710
961,1678
962,1683
963,1748
964,2243
965,1794
966,1462
967,1578
968,1633
969,1732
970,1924
971,1806
972,1751
973,2211
974,1954
975,1625
976,1559
977,1623
978,1858
979,2120
980,1943
981,1698
982,2197
983,1637
984,1600
985,2037
986,1787
987,1929
988,1623
989,0
990,1581
991,0
992,1982
993,2257
994,1664
995,2013
996,1872
997,0
998,2179
999,1624
1000,1600
